,type,id,var_noise,initial_SNR,visu_SNR,sure_SNR,bayes_SNR,spc3_SNR,cusum_SNR,cusum2_SNR
96,bump,9,0.004,980.6197955329798,3.847417655927207,-15.225762898896015,0.054932224090453584,-25.230934755331383,-27.7933244121273,-11.8636536168444
97,bump,9,0.006,460.0827090487053,3.9593656668034165,-11.99204284978923,0.2624015814109321,-21.947995225782098,-24.505742903420455,-9.309888470768442
98,bump,9,0.008,249.4212762960026,4.075120206807663,-9.403028468740601,0.6656506444331427,-19.298670005364958,-21.846877353527788,-6.280814433111469
99,bump,9,0.01,153.4783726304635,4.084922813014265,-7.412707978734112,0.7176152946073882,-17.207977795513823,-19.73876508931724,-4.405702867821372
100,doppler,0,0.002,22283.381637161656,5.553768005074113,1.8130270703726878,0.0037479609618264586,0.7328122852970709,-33.26492834265389,-14.340241245061716
101,doppler,0,0.004,4801.093452569934,6.440151637266528,4.802691560799184,0.03898769670281811,2.0703105013935454,-26.595161475871993,-7.862342645999071
102,doppler,0,0.006,2410.473461563963,5.958243987087569,5.505141477589168,0.06357608582645288,5.983192667657432,-23.602369463649385,-5.1324153623819235
103,doppler,0,0.008,1342.6877926376349,5.143394524908983,4.895019287931281,0.09021899875657183,4.848296162369663,-21.068786136022446,-2.364551334458921
104,doppler,0,0.01,882.1008213370002,6.54772218108421,5.915076511518552,0.5025820856093358,7.1417040317000815,-19.247861471664745,-1.156499311989188
105,doppler,1,0.002,24866.511446166176,7.994159848089915,-0.24800178201880738,2.2509753015441536,-5.032095178582781,-29.613583892094066,-1.22016684816133
106,doppler,1,0.004,6113.167783820254,6.545346508919985,4.690711117391611,3.083053554440205,0.37312866211075046,-23.523588764959587,4.107625002058912
107,doppler,1,0.006,2760.6744292998947,6.403858094219647,4.527736703294053,3.852427839655465,3.3205348093153386,-20.07029401229625,6.258938079680295
108,doppler,1,0.008,1463.7614032688575,7.468312120681682,6.476249400528198,5.366597073886661,2.924015953557066,-17.314618681525126,7.627895079634426
109,doppler,1,0.01,907.0384797544211,6.329332110305296,5.585900991210329,4.34171025300254,6.658856074207558,-15.238751910579309,7.52269911200664
110,doppler,2,0.002,18324.134228016148,6.991191345003818,-0.13015473562342095,0.7286548398835935,-5.010760915218367,-31.29799086119586,-5.302603519609095
