,type,id,var_noise,initial_SNR,visu_SNR,sure_SNR,bayes_SNR,spc3_SNR,cusum_SNR,cusum2_SNR
556,VFL,1,0.004,342626489.0921049,-49.01844203414679,-33.798903051744176,-47.15495734890286,-80.86560507304432,-84.15619257419246,-63.867678166969924
557,VFL,1,0.006,152644427.76006365,-45.47876994788866,-30.226940267063416,-43.64296400208165,-77.3542117878849,-80.64479493569786,-60.35627679189555
558,VFL,1,0.008,85823660.42703076,-42.9780599743613,-27.150104651001836,-41.142969961030396,-74.85346214031904,-78.14405237644874,-57.85553625816121
559,VFL,1,0.01,56853792.45089447,-41.1616825552188,-26.12758613753865,-39.35392111208972,-73.06498876383118,-76.35557796663916,-56.06707182224895
560,VFL,2,0.002,1131992478.9171722,-55.01238484651054,-48.555525460645995,-53.410785192086934,-83.68579858148982,-89.23001453120449,-72.82532571988867
561,VFL,2,0.004,269164156.5414578,-48.80508025657238,-42.317337607925054,-47.173026342516884,-77.44754377102136,-82.99175173335327,-66.58706702608643
562,VFL,2,0.006,114293863.47160979,-45.05428312658596,-38.63547115929134,-43.59237651394352,-73.72758944824825,-79.27180745702702,-62.86711463564845
563,VFL,2,0.008,68302098.29210734,-42.81841007390851,-36.36027917484829,-41.216854930919176,-71.49171608821861,-77.03592292248862,-60.631265083537556
564,VFL,2,0.01,48281913.86628491,-41.43495168896186,-34.89469366117354,-39.84969600790378,-69.98520546898175,-75.52942525517956,-59.12478922523137
565,VFL,3,0.002,1026186009.2894621,-54.77617761951737,-47.9478345162666,-53.25400919795746,-85.38429573030506,-89.22038872673646,-67.77049077580668
566,VFL,3,0.004,245224710.5590741,-48.593265634257854,-41.76866221930371,-47.03743121123969,-79.1676774327346,-83.00377047633475,-61.55387044015156
567,VFL,3,0.006,113822449.10862216,-45.226245237628966,-38.399404317668115,-43.704103252025845,-75.83432042175666,-79.67040872501721,-58.22051014596252
568,VFL,3,0.008,61305064.929913916,-42.57266515977832,-35.71119886535087,-41.016857854039806,-73.14700296867439,-76.9830913383342,-55.53320630673217
569,VFL,3,0.01,38748802.811003745,-40.71331377692857,-33.792032999549996,-39.024635801599,-71.15462434104802,-74.9907125099401,-53.540809293897325
570,VFL,4,0.002,1214196535.9679143,-53.99237854121077,-43.950393923462194,-52.83732132588987,-86.51747928416582,-89.99860123465825,-73.34601146519563
571,VFL,4,0.004,313424472.7567199,-48.14404443869079,-38.06930667788593,-46.95580681722002,-80.6359150014251,-84.11703899847117,-67.46445983663594
572,VFL,4,0.006,133728719.3112174,-44.41188332257055,-32.34476685826038,-43.25677615515894,-76.93683332118997,-80.41795733682314,-63.765374957840265
573,VFL,4,0.008,76347131.32454595,-42.01039663445655,-31.937250022017196,-40.82252982448712,-74.50252412648312,-77.98364195738176,-61.33103425010674
574,VFL,4,0.01,47735316.84616095,-39.93805719360957,-29.85086316234012,-38.69093276351886,-72.46295289332768,-75.94409739495096,-59.291509918353206
575,VFL,5,0.002,1056757183.1219097,-55.00663839825127,-40.24415611298852,-53.794467309440286,-88.21434362482428,-89.12630348556496,-69.58868142022601
576,VFL,5,0.004,257691267.1145099,-48.78015788570767,-34.1163430500618,-47.665741528512854,-82.08558235248097,-82.99754343150968,-63.459922192379395
577,VFL,5,0.006,118947115.42138243,-45.48775964999792,-30.70142795412725,-44.30830970737667,-78.72813858795026,-79.64009691247342,-60.10248335328302
578,VFL,5,0.008,65911830.03857077,-42.8589325136323,-28.236791216807138,-41.74448108855092,-76.16423472176672,-77.07619275327937,-57.53858127520829
579,VFL,5,0.01,42625551.54512012,-40.93336382882104,-26.30524120031579,-39.85166698666902,-74.27130268634203,-75.18326039522472,-55.645655289391414
580,VFL,6,0.002,427120276.06143314,-53.8846091633083,-43.88813959685969,-51.904996082813106,-84.19634929073999,-85.55996460304155,-67.43322541211828
581,VFL,6,0.004,102660525.9059503,-47.77337328829954,-37.652008864096615,-45.71413602041575,-78.0048802170758,-79.36849605058373,-61.24175676974022
582,VFL,6,0.006,46738124.50214083,-44.27587643548564,-34.28031524635807,-42.29632835115965,-74.58755558573044,-75.95117194901297,-57.824434158833604
583,VFL,6,0.008,28313008.189638488,-42.15256188465478,-32.05385441523862,-40.120106519451085,-72.41070875997961,-73.77432427407723,-55.647582297414445
584,VFL,6,0.01,17188404.98061655,-40.01202157248102,-29.84089918530867,-37.95264000574591,-70.24317246451803,-71.60679732189412,-53.48005005164356
585,VFL,7,0.002,358161542.2337351,-53.79602426262059,-49.17797993161895,-51.76047313509885,-81.02489953505547,-84.41519607697404,-66.93703978804163
586,VFL,7,0.004,94799668.09500554,-48.05262307617192,-43.40755511607483,-45.9877924504036,-75.25218046636417,-78.64247576851919,-61.16433289378595
587,VFL,7,0.006,40364980.91236918,-44.28594092570211,-39.77525222202494,-42.27871125844402,-71.54413768646333,-74.9344450007617,-57.45631352842902
588,VFL,7,0.008,22292567.35971304,-41.677984344161054,-37.20511203666319,-39.70147109859331,-68.96568086622688,-72.35599370169754,-54.87785997167399
589,VFL,7,0.01,14178828.827996103,-39.71304010512361,-35.15786369221348,-37.73532433739622,-67.00049154856575,-70.39080005094102,-52.912679420166526
590,VFL,8,0.002,440908018.5556236,-53.12474696407293,-47.488290312166384,-51.11976278903007,-84.31656817498576,-85.69064672331628,-68.64696273985633
591,VFL,8,0.004,105325796.78096521,-46.90664643319452,-41.34567342799172,-44.82793181405008,-78.09843416954548,-79.47251314788245,-62.42883148477424
592,VFL,8,0.006,50410725.40206018,-43.70652395524643,-38.107963045978586,-41.627891509765654,-74.89831780317334,-76.27239630830591,-59.228710279430395
593,VFL,8,0.008,29140772.41443418,-41.326795094368656,-35.69052352322837,-39.32155075656103,-72.51809247704132,-73.8921727314897,-56.8484852418818
594,VFL,8,0.01,17251287.2397498,-39.10295459693909,-33.48935882596542,-37.04485570358695,-70.24130429427983,-71.61538254362345,-54.57169358635404
595,VFL,9,0.002,522848625.787424,-54.345736772071085,-46.79062956105944,-52.82138847993815,-84.27419036910106,-86.21678584935884,-67.72949294686339
596,VFL,9,0.004,140098894.5738793,-48.62638384800421,-41.26294022200313,-47.10210843134818,-78.55487641058245,-80.497370051319,-62.01008317448192
597,VFL,9,0.006,59190622.27680371,-44.88462209717848,-37.484024829760656,-43.18305171497567,-74.8129732282821,-76.7555640980336,-58.26828237541116
598,VFL,9,0.008,32764027.12288698,-42.28527876967168,-34.80042946240414,-40.61448755923862,-72.24439534457397,-74.18699193112151,-55.69970420292052
599,VFL,9,0.01,21910290.911481883,-40.53786897725476,-33.207531818236085,-38.86733338127579,-70.4969119566749,-72.43950926019122,-53.95221363030227
600,Fusion,0,0.002,900609925.0858113,-54.16748912937062,-50.145622553762976,-51.97343145296425,-86.3093865805714,-88.80621317580591,-73.46479429980744
601,Fusion,0,0.004,223971059.1960904,-48.1549667285892,-44.06491269330161,-45.93004836216363,-80.26593852052613,-82.76276436253679,-67.4213512828275
602,Fusion,0,0.006,102202135.61968824,-44.716821899840184,-40.7337946216284,-42.52277374588189,-76.85861354150444,-79.35544210470749,-64.01402888655294
603,Fusion,0,0.008,54991836.744993374,-42.02536279677454,-38.042456636513194,-39.83122397709784,-74.16698819229403,-76.6638190805846,-61.322414789006714
604,Fusion,0,0.01,33486271.282461565,-39.87111365341605,-35.88863105524481,-37.67780335136336,-72.0142155619902,-74.50951397123832,-59.16810788775966
605,Fusion,1,0.002,796967067.2312336,-53.22067633969307,-51.09517523633977,-51.52820499778389,-83.62855433551552,-87.85262494588856,-70.68949657240042
606,Fusion,1,0.004,197710088.79989484,-47.1665135502364,-44.98840178986207,-45.47414004831026,-77.5744437350627,-81.79851133227274,-64.63537667126387
607,Fusion,1,0.006,82919570.47398192,-43.39295191456361,-41.214169432633454,-41.700477085351544,-73.80072207181074,-78.02479202321709,-60.86166372435909
608,Fusion,1,0.008,48457073.24103846,-41.157625866934985,-38.98850662027927,-39.36862398219483,-71.46772440418236,-75.69179374905497,-58.52866035825357
609,Fusion,1,0.01,32755925.291114822,-39.32675202633294,-37.18069837440908,-37.666993879894044,-69.76704808685298,-73.99111944429549,-56.82799248602926
610,Fusion,2,0.002,1159283926.5483234,-53.18838973508206,-49.22949355284028,-51.450455762955045,-88.79505845007218,-89.20131971096596,-76.0754712675492
611,Fusion,2,0.004,306705446.3648162,-47.35264371077574,-43.496031427257726,-45.67518618466458,-83.02037532393751,-83.42663655519858,-70.30078759459852
612,Fusion,2,0.006,135863253.40767324,-43.90835418994553,-39.7574569162627,-42.13969823042895,-79.48417827509047,-79.89043971014718,-66.76459364576554
613,Fusion,2,0.008,76340695.46393894,-41.37425478452662,-37.38241275707559,-39.63632747328568,-76.98072755229973,-77.38698830321195,-64.26112395862798
614,Fusion,2,0.01,47563358.13867955,-39.28914893290767,-35.36156955426676,-37.58163082814039,-74.92589411028584,-75.33215461602924,-62.20628808810603
615,Fusion,3,0.002,1780328466.7589507,-53.992646134924186,-47.022225577512486,-38.234679445681465,-87.65032259165923,-92.15808772650598,-79.33100403754011
616,Fusion,3,0.004,417675692.2849697,-47.66281049565037,-40.76932187991378,-31.801102662933456,-81.35371334427631,-85.86147839391671,-73.03439458703562
617,Fusion,3,0.006,179982140.28104508,-44.03998689605161,-37.11323760126262,-28.286728740138948,-77.69761017889678,-82.20537861532509,-69.37829525516419
618,Fusion,3,0.008,106350346.8987989,-41.72187550981306,-34.09711699750202,-26.00693804652435,-75.41269225480153,-79.92046893351844,-67.09338998100228
619,Fusion,3,0.01,66624871.13727909,-39.75721078662653,-32.47564421795094,-24.046416514915517,-73.38168938652801,-77.88945176779221,-65.06236630205885
620,Fusion,4,0.002,1392363645.6781316,-54.575108985694015,-44.58461945088637,-40.42321614625563,-83.23318275017995,-90.99194373218842,-75.91833755290538
621,Fusion,4,0.004,365038294.8087062,-48.76097598766375,-38.72714512235508,-34.54991122043816,-77.41904037726391,-85.17780222196512,-70.10419361585494
622,Fusion,4,0.006,157047811.96404886,-45.02944108214464,-35.152786589169146,-30.826544729480045,-73.75597183288642,-81.51473588355049,-66.44113415853698
623,Fusion,4,0.008,85877615.29519773,-42.47645291002716,-32.577934243441135,-28.266038344778703,-71.13444452939608,-78.8932151981793,-63.819602302609695
624,Fusion,4,0.01,57977452.09305245,-40.80446460077832,-30.738408593032066,-26.625468957894974,-69.4282492183214,-77.18701093123231,-62.1134123389447
625,Fusion,5,0.002,1280466380.9622247,-53.06953512785272,-47.63814066412441,-37.71297727295229,-84.03922681421318,-90.27446473688256,-75.22921438214888
626,Fusion,5,0.004,314696045.6988748,-46.90694844220954,-42.197683842529,-31.557145901637455,-77.94445702820295,-84.17969566170748,-69.13444036220393
627,Fusion,5,0.006,153313202.64560246,-43.85172330145137,-38.42143801093904,-28.56488056442643,-74.8213437685955,-81.05657905550706,-66.01132984626747
628,Fusion,5,0.008,81110214.17088442,-41.120919279317214,-35.66535270021269,-25.930266684042536,-72.05630796562355,-78.29153975841646,-63.24629102409215
629,Fusion,5,0.01,57637656.88805586,-39.569148265523566,-34.79892560060339,-24.193313196814398,-70.57261124173728,-76.80784660620198,-61.76258988756699
630,Fusion,6,0.002,737727360.5865949,-55.372645068137984,-39.40479737200591,-53.98481655171242,-85.24973621325475,-87.61447297463002,-74.7426944332472
631,Fusion,6,0.004,197614943.9996834,-49.619214416676826,-33.685334937180635,-48.264082064428884,-79.52897738292842,-81.89371349684887,-69.02194133143338
632,Fusion,6,0.006,92842675.80059059,-46.37121026913584,-30.405951090026523,-44.98338719001719,-76.24738394851286,-78.61299564969644,-65.74122796353225
633,Fusion,6,0.008,45766168.84138756,-43.29918947587131,-26.783035918452057,-41.91142380592556,-73.1762153348526,-75.54095484419315,-62.66919389475072
634,Fusion,6,0.01,30062647.47057915,-41.47410142976673,-25.51713189572743,-40.08633765709877,-71.35017094411242,-73.71578554922536,-60.84400902885314
635,Fusion,7,0.002,1011259744.7925426,-56.022611880000206,-38.0143788378712,-53.527304605340404,-88.66115616177348,-89.69610402370526,-76.5670718740132
636,Fusion,7,0.004,259120595.40039045,-50.10564567017316,-32.102324600373336,-47.3652376235419,-82.74755064482214,-83.78249800765367,-70.65346569083799
637,Fusion,7,0.006,113817570.95736885,-46.53276592763133,-35.40679424146368,-43.79238267340958,-79.17461948253609,-80.20956789560611,-67.0805352367201
638,Fusion,7,0.008,62495147.064822756,-43.96488163340258,-25.85426676593379,-41.313171483429194,-76.57099334392915,-77.60594089636284,-64.4769078261216
639,Fusion,7,0.01,42340998.16085905,-42.20634947324427,-30.922328338649912,-39.44123747753557,-74.88013918155845,-75.91508718327572,-62.78605829049166
640,Fusion,8,0.002,810591364.1988201,-54.775742649066,-39.10692571412925,-53.43931251097853,-85.4580741534048,-88.80351272757528,-76.89324303114248
641,Fusion,8,0.004,216919661.86027405,-49.050746478827534,-30.936996678362867,-47.57200090479141,-79.73304578805774,-83.07848319454051,-71.16821245177456
642,Fusion,8,0.006,102038295.00053747,-45.77530345564716,-27.73956329233195,-44.439001680443475,-76.45768814414278,-79.80312575667072,-67.89285554000097
643,Fusion,8,0.008,55382928.09982936,-43.11907329008325,-27.45068413269824,-41.785190641045745,-73.80381790318326,-77.14925413856074,-65.23898269053909
644,Fusion,8,0.01,35553688.2084743,-41.19651901972688,-25.602267173327668,-39.78892368228413,-71.87890437915554,-75.22434114144733,-63.314070357830474
645,Fusion,9,0.002,712678921.8909957,-54.63189341869048,-43.79306629255946,-47.97605187336261,-84.36945345713418,-87.5212106033677,-74.15260411416699
646,Fusion,9,0.004,181421491.3482406,-48.689882640496045,-37.85140474608942,-42.170772749080705,-78.42740386309809,-81.57915953324704,-68.2105544423178
647,Fusion,9,0.006,84910685.048556,-45.39278435110703,-34.60055104862341,-38.73649607016394,-75.1301304171259,-78.28189215507759,-64.91328762983913
648,Fusion,9,0.008,46193674.55010938,-42.748862185373675,-30.98912688822978,-36.49592609529305,-72.48633756790338,-75.63809490197573,-62.26951308170073
649,Fusion,9,0.01,28320291.15207577,-40.623684246024546,-28.82034871348965,-34.19729927573725,-70.36145844195735,-73.51323371512277,-60.144656202846036
650,LBBBB,0,0.002,844476697.7060697,-53.34208707344374,-48.740631689173526,-51.128872369669736,-81.7695121416685,-88.23363402004311,-70.10933105805933
651,LBBBB,0,0.004,199427750.29983804,-47.074166632615054,-42.51223211857543,-44.86090442816174,-75.5014903797974,-81.96561302184801,-63.841309745477766
652,LBBBB,0,0.006,92367210.4548481,-43.73133839561879,-39.34914490857334,-41.51830109717526,-72.15881673989077,-78.6229362744342,-60.49863384172138
653,LBBBB,0,0.008,51904195.62798663,-41.228346775078705,-36.81484694352789,-39.01525732485957,-69.65566270038168,-76.11978254250249,-57.99547870681469
654,LBBBB,0,0.01,32019348.869548734,-39.10172102480821,-34.60065872110418,-36.91748750643012,-67.55776436334841,-74.02188315846283,-55.897576714167855
655,LBBBB,1,0.002,844407295.3600967,-52.495923312425205,-50.27307847049269,-45.5140601115037,-82.52676989081147,-88.21072902485224,-69.36190502661672
656,LBBBB,1,0.004,231213790.29856595,-46.84864122381544,-44.60601213536684,-39.69308107427264,-76.90139108300762,-82.58534705699088,-63.73651185882781
657,LBBBB,1,0.006,109784120.13475333,-43.635922467354064,-41.41308194068094,-36.895620817725856,-73.66665013400825,-79.35060502408359,-60.501795110418826
658,LBBBB,1,0.008,56851446.46793883,-40.77780606782277,-38.55519773349558,-33.79806738279542,-70.80865703908462,-76.49262219159837,-57.64374855056461
659,LBBBB,1,0.01,34954362.83381213,-38.66567736559184,-36.44292801492029,-31.53843697589066,-68.69626555180648,-74.38022085444642,-55.53138888636902
660,LBBBB,2,0.002,1144029517.1550233,-52.67465451129076,-49.438153508014366,-45.23480938096738,-86.87316230406181,-89.5915783629099,-77.56657045792265
661,LBBBB,2,0.004,256617759.7687983,-46.27698191707459,-42.946730947951394,-39.027132073519304,-80.3816233240318,-83.10007482262972,-71.07506537205873
662,LBBBB,2,0.006,119670782.50261858,-42.83900795878565,-39.71639648923499,-35.34814638699813,-77.06867256555971,-79.7870855373764,-67.76207977128297
663,LBBBB,2,0.008,69306947.52158822,-40.62287992547026,-37.333865682763566,-33.344501649574575,-74.6965597223237,-77.4149770137003,-65.38996629945729
664,LBBBB,2,0.01,43383386.06844506,-38.65002217373736,-35.299633202719754,-31.39019116323766,-72.66197195742487,-75.38043630504478,-63.355432958078495
665,LBBBB,3,0.002,908151172.8508898,-53.628022421510224,-51.039408748138875,-51.208413633651006,-85.82836410412794,-88.2495585915319,-72.43964752049911
666,LBBBB,3,0.004,225223247.2061403,-47.5453080257208,-44.935792683223006,-45.15366292164483,-79.77291782055248,-82.19411098141337,-66.38419689517602
667,LBBBB,3,0.006,100511095.97293292,-44.041376502040876,-41.43187929291236,-41.64976414787074,-76.26892342220978,-78.690117819529,-62.88020396292928
668,LBBBB,3,0.008,50291527.66419316,-41.03426334025813,-38.431096359724805,-38.64203409785673,-73.2617363390255,-75.68292833430766,-59.87301661244635
669,LBBBB,3,0.01,36309229.429530255,-39.619386566685634,-37.010887053749315,-37.22734159880291,-71.84695854048728,-74.26815094996772,-58.45823518982584
670,LBBBB,4,0.002,808590320.0107243,-53.343391367434336,-50.89125427434152,-51.49747113439876,-84.92340839964345,-87.58870719380212,-67.89096091328832
671,LBBBB,4,0.004,184023335.46006846,-46.88525968760259,-44.4632781013229,-45.068953793519796,-78.49486484134555,-81.1601577459839,-61.462391737013704
672,LBBBB,4,0.006,89650726.66103645,-43.76205316231358,-41.340085942460085,-41.94524859523536,-75.37165899489997,-78.0369587798231,-58.33921553569681
673,LBBBB,4,0.008,46436378.66971475,-40.96453920823546,-38.48334283998519,-39.08966671179976,-72.51471047879801,-75.18000742600614,-55.48225807536511
674,LBBBB,4,0.01,30162375.374906734,-39.09071658572988,-36.60959336092037,-37.214568427733795,-70.64078426679252,-73.30608037538967,-53.608326903807935
675,LBBBB,5,0.002,984318566.7724148,-53.339550481286594,-48.58792969486671,-51.57750174731171,-85.3592727607579,-88.82158780064393,-69.55361253181354
676,LBBBB,5,0.004,255886798.1242476,-47.51874512507675,-42.760696986915974,-45.72785715351437,-79.50839585761159,-82.97071031069402,-63.702733223323904
677,LBBBB,5,0.006,114694191.46874133,-44.0336599721421,-39.22154945514124,-42.24286048914766,-76.02333049664185,-79.48564538866486,-60.217665978737145
678,LBBBB,5,0.008,62024913.74406293,-41.33388514435928,-36.65049149176221,-39.572105558467875,-73.35351944368153,-76.8158930652559,-57.547914401412115
679,LBBBB,5,0.01,40816145.617067605,-39.516531301143154,-34.73174526479053,-37.75477514077205,-71.53623644454044,-74.9985513796545,-55.730574889803876
680,LBBBB,6,0.002,1446104959.3381588,-52.15634115859979,-49.69258384465146,-49.25876257548559,-84.70064177505569,-88.96339874637654,-69.57302192949345
681,LBBBB,6,0.004,366989404.10635614,-46.20088819574895,-43.737189804114166,-43.401621221179674,-78.74517948090909,-83.00793600821811,-63.617565905567695
682,LBBBB,6,0.006,171254046.59244487,-42.91959389857287,-40.42715097070503,-40.1409440225916,-75.43505328596129,-79.69780943843757,-60.30743269972079
683,LBBBB,6,0.008,92886824.32067373,-40.29156881037338,-37.77044956418241,-37.53292236504387,-72.77818654313161,-77.04094245491169,-57.65055588616197
684,LBBBB,6,0.01,60936705.58205167,-38.37450560162866,-35.936343529711024,-35.45684898662667,-70.94742971305945,-75.21018892286511,-55.819816312231964
685,LBBBB,7,0.002,1244418745.7699842,-52.72787205844635,-50.17154511318555,-51.11120127570114,-84.64573982463263,-89.36200739833863,-69.4422837034938
686,LBBBB,7,0.004,344081979.73664874,-47.11411261186125,-44.53496883647532,-45.528215216541795,-79.06270308988047,-83.7789648888669,-63.85920042574017
687,LBBBB,7,0.006,134270597.97142836,-43.02748972116004,-40.448540429787265,-41.44073791215452,-74.97587326216318,-79.69214762516901,-59.77247565852483
688,LBBBB,7,0.008,79285760.81682548,-40.77019349703393,-38.16048812076029,-39.15373050164972,-72.688032738599,-77.40429621021757,-57.48454436904716
689,LBBBB,7,0.01,52195666.414297566,-38.92409184310853,-36.34512006193696,-37.3378888747827,-70.87240916196907,-75.58868397104321,-55.668980229653585
690,LBBBB,8,0.002,915534989.450949,-52.83287296778297,-50.37501712270249,-51.11581601740192,-79.05208646131686,-87.85356642971335,-69.89268481532159
691,LBBBB,8,0.004,240824152.2031817,-47.033019362240374,-44.575341042092816,-45.31612230809456,-73.25233439010813,-82.05381861854165,-64.09293264331161
692,LBBBB,8,0.006,109142194.09191734,-43.596217896409755,-41.235975119013055,-41.87864415839413,-69.81526184745773,-78.61674456526818,-60.65584355663847
693,LBBBB,8,0.008,60165399.27158749,-41.039314186355035,-38.59612910453499,-39.29275793543008,-67.2287988459123,-76.03028594867646,-58.069399479912526
694,LBBBB,8,0.01,40912745.12583077,-39.30555152864515,-36.97326673565705,-37.51423577215344,-65.55391160707299,-74.35541401675538,-56.3945074602358
695,LBBBB,9,0.002,1077686056.153385,-52.854159951079176,-50.8239360500723,-51.39042022336375,-85.21338609107394,-89.51277597058167,-72.10676544926554
696,LBBBB,9,0.004,264071828.1978369,-46.68601621992744,-44.71634261584696,-45.28158655283115,-79.10569444012631,-83.4050779292779,-65.99906663869288
697,LBBBB,9,0.006,110466971.73186229,-42.96159035329676,-40.93154621470678,-41.496755282374224,-75.32078058249559,-79.6201750905359,-62.2141665270786
698,LBBBB,9,0.008,64779030.2358246,-40.58327966132646,-38.60729698145888,-39.095746131242755,-73.00279995027509,-77.30219482662811,-59.896192026123494
699,LBBBB,9,0.01,40810820.20709533,-38.57657014027663,-36.60715069076309,-37.089223076115076,-70.9961853063748,-75.29559465128692,-57.88959472080107
700,RBBBB,0,0.002,2378165943.7525215,-55.700881800842154,-34.32867247397148,-53.11302453746218,-75.33160673061077,-87.25761220725877,-65.79679994661214
701,RBBBB,0,0.004,732123083.312914,-50.584286870885286,-30.40252320964894,-47.996489893654996,-70.21501212158543,-82.14103120364084,-60.68022134383896
702,RBBBB,0,0.006,271906699.28471994,-46.27819834579296,-24.740676135117845,-43.694849470950736,-65.9133959303776,-77.83939007942362,-56.37857504699798
703,RBBBB,0,0.008,161162555.76106068,-44.01105491077094,-22.385147088611895,-41.423358491532134,-63.6418912195102,-75.56783636610963,-54.107006672739224
704,RBBBB,0,0.01,109008963.99168363,-42.3088045871976,-25.552330181894234,-39.72542110170605,-61.9438161745754,-73.86981495836702,-52.40899271258532
705,RBBBB,1,0.002,3049440001.0612607,-55.12519171547585,-46.6043138046617,-53.27561327083204,-75.48436334801772,-76.91261693754493,-64.54789279526896
706,RBBBB,1,0.004,720850528.9514152,-48.86151083305107,-40.34068076927933,-47.01187846449258,-69.2205628829941,-70.64883094789587,-58.28409515120611
707,RBBBB,1,0.006,336895957.7064015,-45.61748207742341,-37.0064595558233,-43.70843656528542,-65.91716176434039,-67.34540376863882,-54.980637421113684
708,RBBBB,1,0.008,205330477.67812726,-43.46700663778729,-34.88758218234063,-41.55810727721848,-63.76679817988083,-65.19502327510953,-52.83023944740275
709,RBBBB,1,0.01,123414402.14594473,-41.25626080568725,-32.681821961832924,-39.34716793919181,-61.555868006391876,-62.98410835729086,-50.61937573033035
710,RBBBB,2,0.002,3567423943.9771137,-54.98648790792348,-45.51411289735626,-53.2702493561155,-76.72692420007222,-79.57833957600873,-65.93578772959196
711,RBBBB,2,0.004,833707756.8933319,-48.673137414030265,-39.20083944815207,-46.954603293384736,-70.41350070516374,-73.2649212692558,-59.62237590994566
712,RBBBB,2,0.006,383851020.78079575,-45.304625049702814,-34.79675321869816,-43.5860985745521,-67.0450264398813,-69.89643095644357,-56.25391718236834
713,RBBBB,2,0.008,222850341.52244407,-42.94322286551771,-33.4854966429978,-41.2246231782947,-64.68337193473411,-67.53485875684046,-53.89219333337841
714,RBBBB,2,0.01,137452526.0665732,-40.84458214539975,-31.433205431441085,-39.12505264381598,-62.58499940941701,-65.4363652664144,-51.793875907308696
715,RBBBB,3,0.002,6639191519.349883,-55.30851056344795,-45.08534239792504,-39.67142170582492,-95.50166398179806,-96.75944968065615,-77.67293024135985
716,RBBBB,3,0.004,1613185259.0169759,-49.164230778953694,-38.9412862894503,-33.52881138840604,-89.35735571806114,-90.61514110146297,-71.52861173684668
717,RBBBB,3,0.006,782843121.9461948,-46.02408749857844,-35.80157196131085,-30.248229070352476,-86.21726124296819,-87.47504648448731,-68.38852569045174
718,RBBBB,3,0.008,390090273.91213405,-43.06677166874563,-32.56264605454566,-27.578120865405392,-83.1921611997383,-84.44994740902901,-65.36342148240365
719,RBBBB,3,0.01,261792701.4618219,-41.26723997461882,-31.175047002369688,-25.498797352386354,-81.46008560597444,-82.7178717450778,-63.631345385025995
720,RBBBB,4,0.002,5640577759.827721,-54.770062202665954,-38.25484197074077,-37.41485074277145,-93.59325147812956,-95.47132187716821,-77.41050479675303
721,RBBBB,4,0.004,1517350207.0549397,-49.0374669747042,-35.51749296580398,-31.7140357843493,-87.89087750193949,-89.76894661953429,-71.70812943490614
722,RBBBB,4,0.006,688917293.6084085,-45.57790876830518,-31.96028232557825,-28.284155353686607,-84.4616882499248,-86.33975801286698,-68.27894008709121
723,RBBBB,4,0.008,392314015.1698498,-43.19323961921433,-29.739751073740777,-25.918695213270944,-82.01634821378805,-83.89442057513602,-65.83360420753479
724,RBBBB,4,0.01,247400886.27383772,-41.1909118555242,-27.445673439973348,-23.922634471240993,-80.01402578419305,-81.89209698789847,-63.831275972189665
725,RBBBB,5,0.002,2753502629.108536,-54.75884333208904,-48.345356466174096,-39.715783493795875,-89.08878223537835,-92.90435992116883,-74.3476201818943
726,RBBBB,5,0.004,666152204.4296279,-48.59569291953157,-42.26917647782764,-33.55378144298686,-82.92566370783368,-86.74124037984436,-68.18449875801275
727,RBBBB,5,0.006,287074108.24535704,-44.93994898915126,-38.67366373789573,-29.900120559849448,-79.26987067756937,-83.08544651896624,-64.52870329749655
728,RBBBB,5,0.008,183916387.92987123,-43.006228322619734,-36.57565151580425,-28.153418938129345,-77.33613190998153,-81.1517093945495,-62.594969618891916
729,RBBBB,5,0.01,108008178.42097588,-40.69464633976171,-33.89441175625635,-25.794621465380626,-75.0244939037516,-78.84007146548858,-60.283332244432366
730,RBBBB,6,0.002,1465618343.827051,-55.188915333983395,-43.24506639566526,-53.36939219359274,-80.07103972407643,-89.2504416097332,-71.57866279686232
731,RBBBB,6,0.004,323991355.5386018,-48.60441558738853,-36.64541792331049,-46.73222067711201,-73.5161661766863,-82.69556633042473,-65.02378539139352
732,RBBBB,6,0.006,146376797.72369605,-45.183470816453905,-33.151794133711945,-43.36402988306318,-70.06555188887585,-79.24495435755985,-61.57317581706433
733,RBBBB,6,0.008,86918129.50197017,-42.91982616819239,-31.25048281328641,-41.02852446918399,-67.8019293865175,-76.98133441670096,-59.30956201316451
734,RBBBB,6,0.01,51267544.42628912,-40.5485274970073,-28.507130077725975,-38.65979342476996,-65.50925861016289,-74.68865708758298,-57.01688301224963
735,RBBBB,7,0.002,243587294.79124454,-55.515845111668334,-40.02133766988518,-53.712702621484034,-76.89436843175156,-80.30202838147936,-66.85570779962617
736,RBBBB,7,0.004,64065231.45841204,-49.715550818528115,-34.16877443564434,-47.912398164726625,-71.09404342349583,-74.50170482475804,-61.05538404735445
737,RBBBB,7,0.006,28504300.571812857,-46.168216726866376,-28.905425670554706,-44.39534439636982,-67.57693374642795,-70.9845894726121,-57.538273525295224
738,RBBBB,7,0.008,14882924.40749901,-43.3460877797842,-26.149119057350042,-41.57318879666822,-64.75471796257386,-68.16237075948152,-54.7160453257476
739,RBBBB,7,0.01,10089204.880764915,-41.65761270338847,-24.606305693279225,-39.88500891456498,-63.06644314199107,-66.47407499038324,-53.027777499170185
740,RBBBB,8,0.002,1078843296.7129278,-54.89659175551172,-43.2972685309717,-52.423638581824285,-76.57781043396793,-85.96744201821173,-67.61278925194736
